Project Code,PA/NF Status,Model Name,Model Family,Platform,Platform Group,Fuel Type,Fuel Type Group,Build Type,OEM,Brand,Segment,Body Type,SSS,Brand Indicator,YEAR, Volume(simulation) ,Volume Property,PR Status,SOP Time,EOP Time,Model Family SOP,Model Family EOP,Volume Level,C6 Premises,Cloud Info,Remark
No Project Code,,R8 CP FBU,R8 CP,FBU,FBU,ICE,ICE,FBU,Audi,Audi,D,Coupe,Premium,Premium,2020," 41,167 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R8 CP FBU,R8 CP,FBU,FBU,ICE,ICE,FBU,Audi,Audi,D,Coupe,Premium,Premium,2021," 36,199 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A8 SE PHEV FBU,A8 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2018," 17,556 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A8 SE PHEV FBU,A8 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2019," 28,966 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A8 SE PHEV FBU,A8 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2020," 56,708 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A8 SE PHEV FBU,A8 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2021," 21,861 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A8 SE PHEV FBU,A8 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2022," 29,314 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A8 SE PHEV FBU,A8 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2023," 15,622 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A8 SE PHEV FBU,A8 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2024," 29,163 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,Q7 SU PHEV FBU,Q7 SU,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2017," 8,634 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,Q7 SU PHEV FBU,Q7 SU,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2024," 17,160 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,Q7 SU PHEV FBU,Q7 SU,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2025," 58,019 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,Q7 SU PHEV FBU,Q7 SU,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2026," 32,859 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,Q7 SU PHEV FBU,Q7 SU,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2027," 19,372 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 AV FBU,E6 AV,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2021," 59,652 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 AV FBU,E6 AV,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2022," 37,527 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 AV FBU,E6 AV,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2023," 22,526 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 AV FBU,E6 AV,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2024," 29,991 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 AV FBU,E6 AV,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2025," 37,348 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 AV FBU,E6 AV,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2026," 55,530 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 AV FBU,E6 AV,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2027," 44,881 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 CU FBU,E8 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2023," 26,685 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 CU FBU,E8 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2024," 10,848 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 CU FBU,E8 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2025," 12,428 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 CU FBU,E8 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2026," 28,964 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 CU FBU,E8 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2027," 48,486 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SU FBU,E8 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2022," 64,960 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SU FBU,E8 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2023," 31,280 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SU FBU,E8 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2024," 65,993 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SU FBU,E8 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2025," 37,892 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SU FBU,E8 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2026," 28,541 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SU FBU,E8 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2027," 55,456 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 CU FBU,E6 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,SUV/CUV,NEV,Premium,2021," 18,934 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 CU FBU,E6 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,SUV/CUV,NEV,Premium,2022," 25,982 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 CU FBU,E6 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,SUV/CUV,NEV,Premium,2023," 28,226 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 CU FBU,E6 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,SUV/CUV,NEV,Premium,2024," 44,976 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 CU FBU,E6 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,SUV/CUV,NEV,Premium,2025," 55,844 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 CU FBU,E6 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,SUV/CUV,NEV,Premium,2026," 16,068 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 CU FBU,E6 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,SUV/CUV,NEV,Premium,2027," 24,166 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 CU FBU,E7 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2018," 70,737 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 CU FBU,E7 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2019," 45,457 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 CU FBU,E7 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2020," 21,403 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 CU FBU,E7 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2021," 61,288 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 CU FBU,E7 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2022," 23,068 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 CU FBU,E7 CU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2023," 31,163 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 SU FBU,E7 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2017," 40,161 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 SU FBU,E7 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2018," 7,398 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 SU FBU,E7 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2019," 57,169 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 SU FBU,E7 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2020," 9,678 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 SU FBU,E7 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2021," 16,657 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 SU FBU,E7 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2022," 43,240 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E7 SU FBU,E7 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,SUV/CUV,NEV,Premium,2023," 45,413 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SE FBU,E8 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2023," 42,879 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SE FBU,E8 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2024," 80,704 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SE FBU,E8 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2025," 40,644 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SE FBU,E8 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2026," 27,041 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E8 SE FBU,E8 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,Sedan,NEV,Premium,2027," 45,912 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R7 SE FBU,R7 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2019," 56,786 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R7 SE FBU,R7 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2020," 15,111 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R7 SE FBU,R7 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2021," 14,711 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R7 SE FBU,R7 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2022," 21,273 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R7 SE FBU,R7 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2023," 43,724 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R7 SE FBU,R7 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2024," 41,923 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R7 SE FBU,R7 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2025," 47,350 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R7 SE FBU,R7 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2026," 41,666 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,R7 SE FBU,R7 SE,FBU,FBU,BEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2027," 63,534 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E9 SU FBU,E9 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,SUV/CUV,NEV,Premium,2022," 22,631 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E9 SU FBU,E9 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,SUV/CUV,NEV,Premium,2023," 65,492 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E9 SU FBU,E9 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,SUV/CUV,NEV,Premium,2024," 11,363 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E9 SU FBU,E9 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,SUV/CUV,NEV,Premium,2025," 53,670 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E9 SU FBU,E9 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,SUV/CUV,NEV,Premium,2026," 27,686 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E9 SU FBU,E9 SU,FBU,FBU,BEV,NEV,FBU,Audi,Audi,D,SUV/CUV,NEV,Premium,2027," 42,136 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 SB FBU,E6 SB,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2020," 17,003 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 SB FBU,E6 SB,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2021," 57,936 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 SB FBU,E6 SB,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2022," 17,915 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 SB FBU,E6 SB,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2023," 35,423 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 SB FBU,E6 SB,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2024," 53,333 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 SB FBU,E6 SB,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2025," 37,330 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 SB FBU,E6 SB,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2026," 61,651 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,E6 SB FBU,E6 SB,FBU,FBU,BEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2027," 35,812 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A3 SE FBU,A3 SE,FBU,FBU,ICE,ICE,FBU,Audi,Audi,A,Sedan,Premium,Premium,2017," 37,597 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A3 SE FBU,A3 SE,FBU,FBU,ICE,ICE,FBU,Audi,Audi,A,Sedan,Premium,Premium,2020," 25,743 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A3 SE FBU,A3 SE,FBU,FBU,ICE,ICE,FBU,Audi,Audi,A,Sedan,Premium,Premium,2021," 41,863 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A3 SE FBU,A3 SE,FBU,FBU,ICE,ICE,FBU,Audi,Audi,A,Sedan,Premium,Premium,2022," 41,053 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A3 SE FBU,A3 SE,FBU,FBU,ICE,ICE,FBU,Audi,Audi,A,Sedan,Premium,Premium,2023," 49,712 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A3 SE FBU,A3 SE,FBU,FBU,ICE,ICE,FBU,Audi,Audi,A,Sedan,Premium,Premium,2024," 30,292 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A3 SE FBU,A3 SE,FBU,FBU,ICE,ICE,FBU,Audi,Audi,A,Sedan,Premium,Premium,2025," 25,121 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A3 SE FBU,A3 SE,FBU,FBU,ICE,ICE,FBU,Audi,Audi,A,Sedan,Premium,Premium,2026," 17,576 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A3 SE FBU,A3 SE,FBU,FBU,ICE,ICE,FBU,Audi,Audi,A,Sedan,Premium,Premium,2027," 15,953 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,TT RD FBU,TT RD,FBU,FBU,ICE,ICE,FBU,Audi,Audi,B,Cabrio/Roadster,Premium,Premium,2017," 22,915 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,TT CP FBU,TT CP,FBU,FBU,ICE,ICE,FBU,Audi,Audi,B,Cabrio/Roadster,Premium,Premium,2017," 37,576 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 AV FBU,A4 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2021," 14,826 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 AV FBU,A4 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2022," 7,931 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 AV FBU,A4 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2023," 31,267 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 AV FBU,A4 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2024," 62,667 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 AV FBU,A4 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2025," 11,948 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 AV FBU,A4 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2026," 12,295 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 AV FBU,A4 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Estate,NEV,Premium,2027," 22,808 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 SE FBU,A4 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2021," 29,077 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 SE FBU,A4 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2022," 59,719 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 SE FBU,A4 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2023," 20,721 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 SE FBU,A4 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2024," 39,920 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 SE FBU,A4 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2025," 57,996 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 SE FBU,A4 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2026," 25,247 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A4 SE FBU,A4 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,B,Sedan,NEV,Premium,2027," 52,300 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 AV FBU,A6 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,NEV,Premium,2023," 55,099 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 AV FBU,A6 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,NEV,Premium,2024," 27,035 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 AV FBU,A6 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,NEV,Premium,2025," 35,685 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 AV FBU,A6 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,NEV,Premium,2026," 25,388 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 AV FBU,A6 AV,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Estate,NEV,Premium,2027," 32,109 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 SE FBU,A6 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2023," 59,420 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 SE FBU,A6 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2024," 31,496 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 SE FBU,A6 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2025," 30,885 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 SE FBU,A6 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2026," 46,146 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
No Project Code,,A6 SE FBU,A6 SE,FBU,FBU,PHEV,NEV,FBU,Audi,Audi,C,Sedan,NEV,Premium,2027," 24,278 ",AaK,PR66.SP,1900/1/0,3797/1/1,,,Vol.  Level,KAK0119,,
